item_code, vendor_code,launch_month, unit_price, department_name, category_name, subcategory_name,sales_velocity, sales_month, sales_unit, promotion_type
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M02,5,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M03,80,Catalogue Promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M04,29,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M05,27,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M06,17.6,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M07,12,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M08,17,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M09,16,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M10,16,In-Store Promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M11,20,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M12,12.8,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M01,16,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M02,12,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M03,10.4,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M04,12,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M05,12,no_promotion
I-124325,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M06,13.6,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M02,15,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M03,88,Catalogue Promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M04,45,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M05,49,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M06,28,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M07,39,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M08,19,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M09,27.2,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M10,18,In-Store Promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M11,13,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M12,24.8,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M01,16,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M02,18,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M03,13.6,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M04,20,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M05,13,no_promotion
I-124326,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M06,26.4,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M02,4,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M03,30.4,Catalogue Promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M04,11,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M05,8,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M06,11.2,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M07,6,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M08,5,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M09,8.8,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M10,5,In-Store Promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M11,5,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M12,4,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M01,1,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M02,9,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M03,7.2,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M04,3,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M05,3,no_promotion
I-124327,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M06,4.8,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M02,4,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M03,20,Catalogue Promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M04,11,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M05,11,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M06,8.8,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M07,6,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M08,4,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M09,5.6,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M10,13,In-Store Promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M11,3,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2012.M12,9.6,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M01,6,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M02,4,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M03,6.4,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M04,2,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M05,4,no_promotion
I-124328,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,E,2013.M06,6.4,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M02,5,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M03,94.4,Catalogue Promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M04,46,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M05,35,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M06,27.2,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M07,15,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M08,12,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M09,17.6,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M10,22,In-Store Promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M11,10,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2012.M12,21.6,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M01,15,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M02,7,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M03,11.2,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M04,12,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M05,13,no_promotion
I-124329,V58,2012.M03,39,Cosmetics,Cosmetics Eye,Shadow,D,2013.M06,16.8,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M02,9,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M03,96,Catalogue Promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M04,23,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M05,35,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M06,25.6,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M07,32,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M08,16,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M09,32,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M10,33,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M11,31,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2012.M12,75.2,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2013.M01,30,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2013.M02,25,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2013.M03,32.8,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2013.M04,35,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2013.M05,31,no_promotion
I-124331,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,C,2013.M06,30.4,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M02,22,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M03,118.4,Catalogue Promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M04,57,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M05,68,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M06,60.8,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M07,44,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M08,44,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M09,73.6,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M10,39,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M11,57,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2012.M12,121.6,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2013.M01,41,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2013.M02,50,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2013.M03,50.4,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2013.M04,54,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2013.M05,57,no_promotion
I-124332,V58,2012.M03,66,Cosmetics,Cosmetics Eye,Palette,B,2013.M06,54.4,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M02,6,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M03,84.8,Catalogue Promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M04,49,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M05,54,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M06,39.2,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M07,61,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M08,57,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M09,47.2,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M10,35,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M11,53,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M12,44.8,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M01,40,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M02,62,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M03,50.4,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M04,44,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M05,48,no_promotion
I-124338,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M06,61.6,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M02,6,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M03,91.2,Catalogue Promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M04,33,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M05,50,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M06,52,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M07,49,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M08,43,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M09,33.6,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M10,25,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M11,51,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M12,41.6,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M01,37,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M02,40,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M03,54.4,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M04,54,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M05,49,no_promotion
I-124339,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M06,49.6,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M02,8,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M03,83.2,Catalogue Promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M04,37,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M05,57,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M06,48,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M07,41,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M08,29,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M09,28.8,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M10,23,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M11,41,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M12,30.4,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M01,31,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M02,34,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M03,61.6,Catalogue Promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M03,61.6,In-Store Promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M04,36,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M05,33,no_promotion
I-124340,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M06,44.8,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M02,3,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M03,47.2,Catalogue Promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M04,25,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M05,30,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M06,28,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M07,25,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M08,22,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M09,24.8,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M10,14,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M11,15,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M12,17.6,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M01,27,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M02,17,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M03,44.8,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M04,27,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M05,15,no_promotion
I-124341,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M06,34.4,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M02,7,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M03,71.2,Catalogue Promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M04,28,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M05,32,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M06,31.2,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M07,33,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M08,25,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M09,25.6,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M10,27,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M11,15,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2012.M12,12.8,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M01,21,In-Store Promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M02,17,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M03,41.6,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M04,17,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M05,19,no_promotion
I-124342,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Liner,C,2013.M06,27.2,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M02,5,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M03,50.4,Catalogue Promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M04,10,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M05,13,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M06,12.8,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M07,11,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M08,10,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M09,2.4,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M10,7,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M11,10,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M12,8.8,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M01,23,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M02,7,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M03,6.4,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M04,9,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M05,4,no_promotion
I-124343,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M06,19.2,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M02,1,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M03,29.6,Catalogue Promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M04,11,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M05,4,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M06,5.6,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M07,-1,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M08,6,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M09,7.2,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M10,3,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M11,7,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2012.M12,8.8,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M01,6,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M02,5,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M03,4.8,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M04,7,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M05,10,no_promotion
I-124344,V19,2012.M03,66,Cosmetics,Cosmetics Eye,Liner,D,2013.M06,3.2,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M02,6,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M03,39.2,Catalogue Promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M04,23,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M05,24,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M06,16,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M07,15,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M08,7,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M09,12,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M10,16,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M11,23,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2012.M12,12.8,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2013.M01,16,In-Store Promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2013.M02,9,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2013.M03,17.6,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2013.M04,11,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2013.M05,14,no_promotion
I-124345,V19,2012.M03,51,Cosmetics,Cosmetics Eye,Brow,D,2013.M06,11.2,no_promotion
